country,iso3,geo,is_eu27,year,sex,age_group,unemployment_rate
Latvia,LVA,LV,True,2017,Total,Overall (15-74),8.7
Latvia,LVA,LV,True,2018,Female,Youth (15-24),11.8
Latvia,LVA,LV,True,2018,Male,Youth (15-24),12.5
Latvia,LVA,LV,True,2018,Total,Youth (15-24),12.2
Latvia,LVA,LV,True,2018,Female,Overall (15-74),6.5
Latvia,LVA,LV,True,2018,Male,Overall (15-74),8.4
Latvia,LVA,LV,True,2018,Total,Overall (15-74),7.4
Latvia,LVA,LV,True,2019,Female,Youth (15-24),10.1
Latvia,LVA,LV,True,2019,Male,Youth (15-24),14.7
Latvia,LVA,LV,True,2019,Total,Youth (15-24),12.7
Latvia,LVA,LV,True,2019,Female,Overall (15-74),5.4
Latvia,LVA,LV,True,2019,Male,Overall (15-74),7.2
Latvia,LVA,LV,True,2019,Total,Overall (15-74),6.3
Latvia,LVA,LV,True,2020,Female,Youth (15-24),15.5
Latvia,LVA,LV,True,2020,Male,Youth (15-24),14.4
Latvia,LVA,LV,True,2020,Total,Youth (15-24),14.9
Latvia,LVA,LV,True,2020,Female,Overall (15-74),7.1
Latvia,LVA,LV,True,2020,Male,Overall (15-74),9.1
Latvia,LVA,LV,True,2020,Total,Overall (15-74),8.1
Latvia,LVA,LV,True,2021,Female,Youth (15-24),14.6
Latvia,LVA,LV,True,2021,Male,Youth (15-24),14.9
Latvia,LVA,LV,True,2021,Total,Youth (15-24),14.8
Latvia,LVA,LV,True,2021,Female,Overall (15-74),6.6
Latvia,LVA,LV,True,2021,Male,Overall (15-74),8.5
Latvia,LVA,LV,True,2021,Total,Overall (15-74),7.6
Latvia,LVA,LV,True,2022,Female,Youth (15-24),10.2
Latvia,LVA,LV,True,2022,Male,Youth (15-24),19.4
Latvia,LVA,LV,True,2022,Total,Youth (15-24),15.3
Latvia,LVA,LV,True,2022,Female,Overall (15-74),5.6
Latvia,LVA,LV,True,2022,Male,Overall (15-74),8.1
Latvia,LVA,LV,True,2022,Total,Overall (15-74),6.9
Latvia,LVA,LV,True,2023,Female,Youth (15-24),10.0
Latvia,LVA,LV,True,2023,Male,Youth (15-24),14.3
Latvia,LVA,LV,True,2023,Total,Youth (15-24),12.3
Latvia,LVA,LV,True,2023,Female,Overall (15-74),5.4
Latvia,LVA,LV,True,2023,Male,Overall (15-74),7.6
Latvia,LVA,LV,True,2023,Total,Overall (15-74),6.5
Latvia,LVA,LV,True,2024,Female,Youth (15-24),14.1
Latvia,LVA,LV,True,2024,Male,Youth (15-24),13.2
Latvia,LVA,LV,True,2024,Total,Youth (15-24),13.6
Latvia,LVA,LV,True,2024,Female,Overall (15-74),5.8
Latvia,LVA,LV,True,2024,Male,Overall (15-74),8.0
Latvia,LVA,LV,True,2024,Total,Overall (15-74),6.9
Latvia,LVA,LV,True,2025,Female,Youth (15-24),13.3
Latvia,LVA,LV,True,2025,Male,Youth (15-24),16.1
Latvia,LVA,LV,True,2025,Total,Youth (15-24),14.8
Latvia,LVA,LV,True,2025,Female,Overall (15-74),6.1
Latvia,LVA,LV,True,2025,Male,Overall (15-74),7.7
Latvia,LVA,LV,True,2025,Total,Overall (15-74),6.9
Lithuania,LTU,LT,True,2009,Female,Youth (15-24),22.4
Lithuania,LTU,LT,True,2009,Male,Youth (15-24),35.1
Lithuania,LTU,LT,True,2009,Total,Youth (15-24),29.6
Lithuania,LTU,LT,True,2009,Female,Overall (15-74),10.5
Lithuania,LTU,LT,True,2009,Male,Overall (15-74),17.1
Lithuania,LTU,LT,True,2009,Total,Overall (15-74),13.8
Lithuania,LTU,LT,True,2010,Female,Youth (15-24),31.6
Lithuania,LTU,LT,True,2010,Male,Youth (15-24),39.0
Lithuania,LTU,LT,True,2010,Total,Youth (15-24),35.7
Lithuania,LTU,LT,True,2010,Female,Overall (15-74),14.5
Lithuania,LTU,LT,True,2010,Male,Overall (15-74),21.2
Lithuania,LTU,LT,True,2010,Total,Overall (15-74),17.8
Lithuania,LTU,LT,True,2011,Female,Youth (15-24),29.4
Lithuania,LTU,LT,True,2011,Male,Youth (15-24),34.9
Lithuania,LTU,LT,True,2011,Total,Youth (15-24),32.6
Lithuania,LTU,LT,True,2011,Female,Overall (15-74),12.9
Lithuania,LTU,LT,True,2011,Male,Overall (15-74),17.9
Lithuania,LTU,LT,True,2011,Total,Overall (15-74),15.4
Lithuania,LTU,LT,True,2012,Female,Youth (15-24),22.7
Lithuania,LTU,LT,True,2012,Male,Youth (15-24),29.7
Lithuania,LTU,LT,True,2012,Total,Youth (15-24),26.7
Lithuania,LTU,LT,True,2012,Female,Overall (15-74),11.6
Lithuania,LTU,LT,True,2012,Male,Overall (15-74),15.2
Lithuania,LTU,LT,True,2012,Total,Overall (15-74),13.4
Lithuania,LTU,LT,True,2013,Female,Youth (15-24),20.4
Lithuania,LTU,LT,True,2013,Male,Youth (15-24),23.0
Lithuania,LTU,LT,True,2013,Total,Youth (15-24),21.9
Lithuania,LTU,LT,True,2013,Female,Overall (15-74),10.5
Lithuania,LTU,LT,True,2013,Male,Overall (15-74),13.1
Lithuania,LTU,LT,True,2013,Total,Overall (15-74),11.8
Lithuania,LTU,LT,True,2014,Female,Youth (15-24),18.7
Lithuania,LTU,LT,True,2014,Male,Youth (15-24),19.6
Lithuania,LTU,LT,True,2014,Total,Youth (15-24),19.3
Lithuania,LTU,LT,True,2014,Female,Overall (15-74),9.2
Lithuania,LTU,LT,True,2014,Male,Overall (15-74),12.2
Lithuania,LTU,LT,True,2014,Total,Overall (15-74),10.7
Lithuania,LTU,LT,True,2015,Female,Youth (15-24),16.6
Lithuania,LTU,LT,True,2015,Male,Youth (15-24),16.0
Lithuania,LTU,LT,True,2015,Total,Youth (15-24),16.3
Lithuania,LTU,LT,True,2015,Female,Overall (15-74),8.2
Lithuania,LTU,LT,True,2015,Male,Overall (15-74),10.1
Lithuania,LTU,LT,True,2015,Total,Overall (15-74),9.1
Lithuania,LTU,LT,True,2016,Female,Youth (15-24),12.6
Lithuania,LTU,LT,True,2016,Male,Youth (15-24),15.9
Lithuania,LTU,LT,True,2016,Total,Youth (15-24),14.5
Lithuania,LTU,LT,True,2016,Female,Overall (15-74),6.7
Lithuania,LTU,LT,True,2016,Male,Overall (15-74),9.1
Lithuania,LTU,LT,True,2016,Total,Overall (15-74),7.9
Lithuania,LTU,LT,True,2017,Female,Youth (15-24),11.7
Lithuania,LTU,LT,True,2017,Male,Youth (15-24),14.6
Lithuania,LTU,LT,True,2017,Total,Youth (15-24),13.3
Lithuania,LTU,LT,True,2017,Female,Overall (15-74),5.7
Lithuania,LTU,LT,True,2017,Male,Overall (15-74),8.6
Lithuania,LTU,LT,True,2017,Total,Overall (15-74),7.1
Lithuania,LTU,LT,True,2018,Female,Youth (15-24),10.1
Lithuania,LTU,LT,True,2018,Male,Youth (15-24),12.0
Lithuania,LTU,LT,True,2018,Total,Youth (15-24),11.1
Lithuania,LTU,LT,True,2018,Female,Overall (15-74),5.4
Lithuania,LTU,LT,True,2018,Male,Overall (15-74),6.9
Lithuania,LTU,LT,True,2018,Total,Overall (15-74),6.2
Lithuania,LTU,LT,True,2019,Female,Youth (15-24),9.3
Lithuania,LTU,LT,True,2019,Male,Youth (15-24),14.1
Lithuania,LTU,LT,True,2019,Total,Youth (15-24),11.9
Lithuania,LTU,LT,True,2019,Female,Overall (15-74),5.5
Lithuania,LTU,LT,True,2019,Male,Overall (15-74),7.1
Lithuania,LTU,LT,True,2019,Total,Overall (15-74),6.3
Lithuania,LTU,LT,True,2020,Female,Youth (15-24),17.3
Lithuania,LTU,LT,True,2020,Male,Youth (15-24),21.5
Lithuania,LTU,LT,True,2020,Total,Youth (15-24),19.6
Lithuania,LTU,LT,True,2020,Female,Overall (15-74),7.7
Lithuania,LTU,LT,True,2020,Male,Overall (15-74),9.3
Lithuania,LTU,LT,True,2020,Total,Overall (15-74),8.5
Lithuania,LTU,LT,True,2021,Female,Youth (15-24),14.7
Lithuania,LTU,LT,True,2021,Male,Youth (15-24),14.0
Lithuania,LTU,LT,True,2021,Total,Youth (15-24),14.3
Lithuania,LTU,LT,True,2021,Female,Overall (15-74),6.6
Lithuania,LTU,LT,True,2021,Male,Overall (15-74),7.6
Lithuania,LTU,LT,True,2021,Total,Overall (15-74),7.1
Lithuania,LTU,LT,True,2022,Female,Youth (15-24),10.4
Lithuania,LTU,LT,True,2022,Male,Youth (15-24),13.4
Lithuania,LTU,LT,True,2022,Total,Youth (15-24),11.9
Lithuania,LTU,LT,True,2022,Female,Overall (15-74),5.5
Lithuania,LTU,LT,True,2022,Male,Overall (15-74),6.5
Lithuania,LTU,LT,True,2022,Total,Overall (15-74),6.0
Lithuania,LTU,LT,True,2023,Female,Youth (15-24),10.2
Lithuania,LTU,LT,True,2023,Male,Youth (15-24),17.2
Lithuania,LTU,LT,True,2023,Total,Youth (15-24),13.8
Lithuania,LTU,LT,True,2023,Female,Overall (15-74),6.4
Lithuania,LTU,LT,True,2023,Male,Overall (15-74),7.3
Lithuania,LTU,LT,True,2023,Total,Overall (15-74),6.9
Lithuania,LTU,LT,True,2024,Female,Youth (15-24),16.4
Lithuania,LTU,LT,True,2024,Male,Youth (15-24),16.0
Lithuania,LTU,LT,True,2024,Total,Youth (15-24),16.2
Lithuania,LTU,LT,True,2024,Female,Overall (15-74),6.5
Lithuania,LTU,LT,True,2024,Male,Overall (15-74),7.8
Lithuania,LTU,LT,True,2024,Total,Overall (15-74),7.1
Lithuania,LTU,LT,True,2025,Female,Youth (15-24),10.7
Lithuania,LTU,LT,True,2025,Male,Youth (15-24),17.0
Lithuania,LTU,LT,True,2025,Total,Youth (15-24),14.1
Lithuania,LTU,LT,True,2025,Female,Overall (15-74),5.8
Lithuania,LTU,LT,True,2025,Male,Overall (15-74),7.9
Lithuania,LTU,LT,True,2025,Total,Overall (15-74),6.9
Luxembourg,LUX,LU,True,2009,Female,Youth (15-24),17.8
Luxembourg,LUX,LU,True,2009,Male,Youth (15-24),16.7
Luxembourg,LUX,LU,True,2009,Total,Youth (15-24),17.2
Luxembourg,LUX,LU,True,2009,Female,Overall (15-74),6.1
Luxembourg,LUX,LU,True,2009,Male,Overall (15-74),4.4
Luxembourg,LUX,LU,True,2009,Total,Overall (15-74),5.1
Luxembourg,LUX,LU,True,2010,Female,Youth (15-24),10.2
Luxembourg,LUX,LU,True,2010,Male,Youth (15-24),17.6
Luxembourg,LUX,LU,True,2010,Total,Youth (15-24),14.2
Luxembourg,LUX,LU,True,2010,Female,Overall (15-74),5.1
Luxembourg,LUX,LU,True,2010,Male,Overall (15-74),3.8
Luxembourg,LUX,LU,True,2010,Total,Overall (15-74),4.4
Luxembourg,LUX,LU,True,2011,Female,Youth (15-24),20.8
Luxembourg,LUX,LU,True,2011,Male,Youth (15-24),13.3
Luxembourg,LUX,LU,True,2011,Total,Youth (15-24),16.8
Luxembourg,LUX,LU,True,2011,Female,Overall (15-74),6.3
Luxembourg,LUX,LU,True,2011,Male,Overall (15-74),3.8
Luxembourg,LUX,LU,True,2011,Total,Overall (15-74),4.9
Luxembourg,LUX,LU,True,2012,Female,Youth (15-24),18.6
Luxembourg,LUX,LU,True,2012,Male,Youth (15-24),18.9
Luxembourg,LUX,LU,True,2012,Total,Youth (15-24),18.8
Luxembourg,LUX,LU,True,2012,Female,Overall (15-74),5.9
Luxembourg,LUX,LU,True,2012,Male,Overall (15-74),4.5
Luxembourg,LUX,LU,True,2012,Total,Overall (15-74),5.1
Luxembourg,LUX,LU,True,2013,Female,Youth (15-24),10.9
Luxembourg,LUX,LU,True,2013,Male,Youth (15-24),18.7
Luxembourg,LUX,LU,True,2013,Total,Youth (15-24),15.5
Luxembourg,LUX,LU,True,2013,Female,Overall (15-74),6.4
Luxembourg,LUX,LU,True,2013,Male,Overall (15-74),5.4
Luxembourg,LUX,LU,True,2013,Total,Overall (15-74),5.9
Luxembourg,LUX,LU,True,2014,Female,Youth (15-24),18.1
Luxembourg,LUX,LU,True,2014,Male,Youth (15-24),26.1
Luxembourg,LUX,LU,True,2014,Total,Youth (15-24),22.6
Luxembourg,LUX,LU,True,2014,Female,Overall (15-74),5.8
Luxembourg,LUX,LU,True,2014,Male,Overall (15-74),5.9
Luxembourg,LUX,LU,True,2014,Total,Overall (15-74),5.9
Luxembourg,LUX,LU,True,2015,Female,Youth (15-24),15.7
Luxembourg,LUX,LU,True,2015,Male,Youth (15-24),18.9
Luxembourg,LUX,LU,True,2015,Total,Youth (15-24),17.3
Luxembourg,LUX,LU,True,2015,Female,Overall (15-74),7.4
Luxembourg,LUX,LU,True,2015,Male,Overall (15-74),6.1
Luxembourg,LUX,LU,True,2015,Total,Overall (15-74),6.7
Luxembourg,LUX,LU,True,2016,Female,Youth (15-24),18.0
Luxembourg,LUX,LU,True,2016,Male,Youth (15-24),19.7
Luxembourg,LUX,LU,True,2016,Total,Youth (15-24),18.9
Luxembourg,LUX,LU,True,2016,Female,Overall (15-74),6.6
Luxembourg,LUX,LU,True,2016,Male,Overall (15-74),6.0
Luxembourg,LUX,LU,True,2016,Total,Overall (15-74),6.3
Luxembourg,LUX,LU,True,2017,Female,Youth (15-24),13.2
Luxembourg,LUX,LU,True,2017,Male,Youth (15-24),17.2
Luxembourg,LUX,LU,True,2017,Total,Youth (15-24),15.4
Luxembourg,LUX,LU,True,2017,Female,Overall (15-74),5.5
Luxembourg,LUX,LU,True,2017,Male,Overall (15-74),5.6
Luxembourg,LUX,LU,True,2017,Total,Overall (15-74),5.5
Luxembourg,LUX,LU,True,2018,Female,Youth (15-24),11.9
Luxembourg,LUX,LU,True,2018,Male,Youth (15-24),16.3
Luxembourg,LUX,LU,True,2018,Total,Youth (15-24),14.2
Luxembourg,LUX,LU,True,2018,Female,Overall (15-74),5.9
Luxembourg,LUX,LU,True,2018,Male,Overall (15-74),5.3
Luxembourg,LUX,LU,True,2018,Total,Overall (15-74),5.6
Luxembourg,LUX,LU,True,2019,Female,Youth (15-24),16.0
Luxembourg,LUX,LU,True,2019,Male,Youth (15-24),17.8
Luxembourg,LUX,LU,True,2019,Total,Youth (15-24),17.0
Luxembourg,LUX,LU,True,2019,Female,Overall (15-74),5.5
Luxembourg,LUX,LU,True,2019,Male,Overall (15-74),5.7
Luxembourg,LUX,LU,True,2019,Total,Overall (15-74),5.6
Luxembourg,LUX,LU,True,2020,Female,Youth (15-24),21.3
Luxembourg,LUX,LU,True,2020,Male,Youth (15-24),24.8
Luxembourg,LUX,LU,True,2020,Total,Youth (15-24),23.2
Luxembourg,LUX,LU,True,2020,Female,Overall (15-74),7.0
Luxembourg,LUX,LU,True,2020,Male,Overall (15-74),6.6
Luxembourg,LUX,LU,True,2020,Total,Overall (15-74),6.8
Luxembourg,LUX,LU,True,2021,Female,Youth (15-24),16.1
Luxembourg,LUX,LU,True,2021,Male,Youth (15-24),17.7
Luxembourg,LUX,LU,True,2021,Total,Youth (15-24),16.9
Luxembourg,LUX,LU,True,2021,Female,Overall (15-74),5.6
Luxembourg,LUX,LU,True,2021,Male,Overall (15-74),4.9
Luxembourg,LUX,LU,True,2021,Total,Overall (15-74),5.3
Luxembourg,LUX,LU,True,2022,Female,Youth (15-24),18.5
Luxembourg,LUX,LU,True,2022,Male,Youth (15-24),16.7
Luxembourg,LUX,LU,True,2022,Total,Youth (15-24),17.6
Luxembourg,LUX,LU,True,2022,Female,Overall (15-74),4.7
Luxembourg,LUX,LU,True,2022,Male,Overall (15-74),4.5
Luxembourg,LUX,LU,True,2022,Total,Overall (15-74),4.6
Luxembourg,LUX,LU,True,2023,Female,Youth (15-24),22.7
Luxembourg,LUX,LU,True,2023,Male,Youth (15-24),15.6
Luxembourg,LUX,LU,True,2023,Total,Youth (15-24),18.8
Luxembourg,LUX,LU,True,2023,Female,Overall (15-74),5.4
Luxembourg,LUX,LU,True,2023,Male,Overall (15-74),5.0
Luxembourg,LUX,LU,True,2023,Total,Overall (15-74),5.2
Luxembourg,LUX,LU,True,2024,Female,Youth (15-24),18.1
Luxembourg,LUX,LU,True,2024,Male,Youth (15-24),24.4
Luxembourg,LUX,LU,True,2024,Total,Youth (15-24),21.6
Luxembourg,LUX,LU,True,2024,Female,Overall (15-74),6.3
Luxembourg,LUX,LU,True,2024,Male,Overall (15-74),6.6
Luxembourg,LUX,LU,True,2024,Total,Overall (15-74),6.4
Luxembourg,LUX,LU,True,2025,Female,Overall (15-74),6.8
Luxembourg,LUX,LU,True,2025,Male,Overall (15-74),6.2
Luxembourg,LUX,LU,True,2025,Total,Overall (15-74),6.5
Malta,MLT,MT,True,2009,Female,Youth (15-24),12.5
Malta,MLT,MT,True,2009,Male,Youth (15-24),16.2
Malta,MLT,MT,True,2009,Total,Youth (15-24),14.5
Malta,MLT,MT,True,2009,Female,Overall (15-74),7.6
Malta,MLT,MT,True,2009,Male,Overall (15-74),6.5
Malta,MLT,MT,True,2009,Total,Overall (15-74),6.9
Malta,MLT,MT,True,2010,Female,Youth (15-24),11.8
Malta,MLT,MT,True,2010,Male,Youth (15-24),14.4
Malta,MLT,MT,True,2010,Total,Youth (15-24),13.2
Malta,MLT,MT,True,2010,Female,Overall (15-74),7.1
Malta,MLT,MT,True,2010,Male,Overall (15-74),6.7
Malta,MLT,MT,True,2010,Total,Overall (15-74),6.9
Malta,MLT,MT,True,2011,Female,Youth (15-24),12.9
Malta,MLT,MT,True,2011,Male,Youth (15-24),13.7
Malta,MLT,MT,True,2011,Total,Youth (15-24),13.3
Malta,MLT,MT,True,2011,Female,Overall (15-74),7.1
Malta,MLT,MT,True,2011,Male,Overall (15-74),6.0
Malta,MLT,MT,True,2011,Total,Overall (15-74),6.4
Malta,MLT,MT,True,2012,Female,Youth (15-24),14.5
Malta,MLT,MT,True,2012,Male,Youth (15-24),13.3
Malta,MLT,MT,True,2012,Total,Youth (15-24),13.8
Malta,MLT,MT,True,2012,Female,Overall (15-74),7.2
Malta,MLT,MT,True,2012,Male,Overall (15-74),5.6
Malta,MLT,MT,True,2012,Total,Overall (15-74),6.2
Malta,MLT,MT,True,2013,Female,Youth (15-24),10.4
Malta,MLT,MT,True,2013,Male,Youth (15-24),14.7
Malta,MLT,MT,True,2013,Total,Youth (15-24),12.7
Malta,MLT,MT,True,2013,Female,Overall (15-74),6.1
Malta,MLT,MT,True,2013,Male,Overall (15-74),6.1
Malta,MLT,MT,True,2013,Total,Overall (15-74),6.1
Malta,MLT,MT,True,2014,Female,Youth (15-24),9.5
Malta,MLT,MT,True,2014,Male,Youth (15-24),13.7
Malta,MLT,MT,True,2014,Total,Youth (15-24),11.7
Malta,MLT,MT,True,2014,Female,Overall (15-74),5.1
Malta,MLT,MT,True,2014,Male,Overall (15-74),6.1
Malta,MLT,MT,True,2014,Total,Overall (15-74),5.7
Malta,MLT,MT,True,2015,Female,Youth (15-24),9.8
Malta,MLT,MT,True,2015,Male,Youth (15-24),13.2
Malta,MLT,MT,True,2015,Total,Youth (15-24),11.6
Malta,MLT,MT,True,2015,Female,Overall (15-74),5.4
Malta,MLT,MT,True,2015,Male,Overall (15-74),5.4
Malta,MLT,MT,True,2015,Total,Overall (15-74),5.4
Malta,MLT,MT,True,2016,Female,Youth (15-24),11.4
Malta,MLT,MT,True,2016,Male,Youth (15-24),10.2
Malta,MLT,MT,True,2016,Total,Youth (15-24),10.7
Malta,MLT,MT,True,2016,Female,Overall (15-74),5.2
Malta,MLT,MT,True,2016,Male,Overall (15-74),4.4
Malta,MLT,MT,True,2016,Total,Overall (15-74),4.7
Malta,MLT,MT,True,2017,Female,Youth (15-24),9.9
Malta,MLT,MT,True,2017,Male,Youth (15-24),11.1
Malta,MLT,MT,True,2017,Total,Youth (15-24),10.6
Malta,MLT,MT,True,2017,Female,Overall (15-74),4.3
Malta,MLT,MT,True,2017,Male,Overall (15-74),3.8
Malta,MLT,MT,True,2017,Total,Overall (15-74),4.0
Malta,MLT,MT,True,2018,Female,Youth (15-24),6.7
Malta,MLT,MT,True,2018,Male,Youth (15-24),11.7
Malta,MLT,MT,True,2018,Total,Youth (15-24),9.4
Malta,MLT,MT,True,2018,Female,Overall (15-74),3.7
Malta,MLT,MT,True,2018,Male,Overall (15-74),4.1
Malta,MLT,MT,True,2018,Total,Overall (15-74),4.0
Malta,MLT,MT,True,2019,Female,Youth (15-24),8.6
Malta,MLT,MT,True,2019,Male,Youth (15-24),11.3
Malta,MLT,MT,True,2019,Total,Youth (15-24),10.1
Malta,MLT,MT,True,2019,Female,Overall (15-74),4.7
Malta,MLT,MT,True,2019,Male,Overall (15-74),3.7
Malta,MLT,MT,True,2019,Total,Overall (15-74),4.1
Malta,MLT,MT,True,2020,Female,Youth (15-24),8.3
Malta,MLT,MT,True,2020,Male,Youth (15-24),14.1
Malta,MLT,MT,True,2020,Total,Youth (15-24),11.5
Malta,MLT,MT,True,2020,Female,Overall (15-74),5.1
Malta,MLT,MT,True,2020,Male,Overall (15-74),4.7
Malta,MLT,MT,True,2020,Total,Overall (15-74),4.9
Malta,MLT,MT,True,2021,Female,Youth (15-24),6.0
Malta,MLT,MT,True,2021,Male,Youth (15-24),12.9
Malta,MLT,MT,True,2021,Total,Youth (15-24),9.9
Malta,MLT,MT,True,2021,Female,Overall (15-74),3.6
Malta,MLT,MT,True,2021,Male,Overall (15-74),3.9
Malta,MLT,MT,True,2021,Total,Overall (15-74),3.8
Malta,MLT,MT,True,2022,Female,Youth (15-24),6.0
Malta,MLT,MT,True,2022,Male,Youth (15-24),11.6
Malta,MLT,MT,True,2022,Total,Youth (15-24),9.0
Malta,MLT,MT,True,2022,Female,Overall (15-74),3.1
Malta,MLT,MT,True,2022,Male,Overall (15-74),3.7
Malta,MLT,MT,True,2022,Total,Overall (15-74),3.5
Malta,MLT,MT,True,2023,Male,Youth (15-24),11.6
Malta,MLT,MT,True,2023,Total,Youth (15-24),9.2
Malta,MLT,MT,True,2023,Female,Overall (15-74),3.2
Malta,MLT,MT,True,2023,Male,Overall (15-74),3.7
Malta,MLT,MT,True,2023,Total,Overall (15-74),3.5
Malta,MLT,MT,True,2024,Female,Youth (15-24),8.2
Malta,MLT,MT,True,2024,Male,Youth (15-24),9.9
Malta,MLT,MT,True,2024,Total,Youth (15-24),9.2
Malta,MLT,MT,True,2024,Female,Overall (15-74),3.0
Malta,MLT,MT,True,2024,Male,Overall (15-74),3.3
Malta,MLT,MT,True,2024,Total,Overall (15-74),3.2
Malta,MLT,MT,True,2025,Female,Youth (15-24),10.2
Malta,MLT,MT,True,2025,Male,Youth (15-24),9.2
Malta,MLT,MT,True,2025,Total,Youth (15-24),9.6
Malta,MLT,MT,True,2025,Female,Overall (15-74),3.0
Malta,MLT,MT,True,2025,Male,Overall (15-74),3.1
Malta,MLT,MT,True,2025,Total,Overall (15-74),3.1
Montenegro,MNE,ME,False,2011,Female,Youth (15-24),38.4
Montenegro,MNE,ME,False,2011,Male,Youth (15-24),35.4
Montenegro,MNE,ME,False,2011,Total,Youth (15-24),36.6
Montenegro,MNE,ME,False,2011,Female,Overall (15-74),20.1
Montenegro,MNE,ME,False,2011,Male,Overall (15-74),19.3
Montenegro,MNE,ME,False,2011,Total,Overall (15-74),19.7
Montenegro,MNE,ME,False,2012,Female,Youth (15-24),37.6
Montenegro,MNE,ME,False,2012,Male,Youth (15-24),45.8
Montenegro,MNE,ME,False,2012,Total,Youth (15-24),42.2
Montenegro,MNE,ME,False,2012,Female,Overall (15-74),20.3
Montenegro,MNE,ME,False,2012,Male,Overall (15-74),19.8
Montenegro,MNE,ME,False,2012,Total,Overall (15-74),20.0
Montenegro,MNE,ME,False,2013,Female,Youth (15-24),37.2
Montenegro,MNE,ME,False,2013,Male,Youth (15-24),42.9
Montenegro,MNE,ME,False,2013,Total,Youth (15-24),40.5
Montenegro,MNE,ME,False,2013,Female,Overall (15-74),18.8
Montenegro,MNE,ME,False,2013,Male,Overall (15-74),20.0
Montenegro,MNE,ME,False,2013,Total,Overall (15-74),19.5
Montenegro,MNE,ME,False,2014,Female,Youth (15-24),35.4
Montenegro,MNE,ME,False,2014,Male,Youth (15-24),36.0
Montenegro,MNE,ME,False,2014,Total,Youth (15-24),35.8
Montenegro,MNE,ME,False,2014,Female,Overall (15-74),18.2
Montenegro,MNE,ME,False,2014,Male,Overall (15-74),17.8
Montenegro,MNE,ME,False,2014,Total,Overall (15-74),18.0
Montenegro,MNE,ME,False,2015,Female,Youth (15-24),34.5
Montenegro,MNE,ME,False,2015,Male,Youth (15-24),39.9
Montenegro,MNE,ME,False,2015,Total,Youth (15-24),37.6
Montenegro,MNE,ME,False,2015,Female,Overall (15-74),17.3
Montenegro,MNE,ME,False,2015,Male,Overall (15-74),17.8
Montenegro,MNE,ME,False,2015,Total,Overall (15-74),17.6
Montenegro,MNE,ME,False,2016,Female,Youth (15-24),34.6
Montenegro,MNE,ME,False,2016,Male,Youth (15-24),36.9
Montenegro,MNE,ME,False,2016,Total,Youth (15-24),35.9
Montenegro,MNE,ME,False,2016,Female,Overall (15-74),17.1
Montenegro,MNE,ME,False,2016,Male,Overall (15-74),18.3
Montenegro,MNE,ME,False,2016,Total,Overall (15-74),17.8
Montenegro,MNE,ME,False,2017,Female,Youth (15-24),33.1
Montenegro,MNE,ME,False,2017,Male,Youth (15-24),30.7
Montenegro,MNE,ME,False,2017,Total,Youth (15-24),31.7
Montenegro,MNE,ME,False,2017,Female,Overall (15-74),17.0
Montenegro,MNE,ME,False,2017,Male,Overall (15-74),15.4
Montenegro,MNE,ME,False,2017,Total,Overall (15-74),16.1
Montenegro,MNE,ME,False,2018,Female,Youth (15-24),23.6
Montenegro,MNE,ME,False,2018,Male,Youth (15-24),33.3
Montenegro,MNE,ME,False,2018,Total,Youth (15-24),29.4
Montenegro,MNE,ME,False,2018,Female,Overall (15-74),15.1
Montenegro,MNE,ME,False,2018,Male,Overall (15-74),15.3
Montenegro,MNE,ME,False,2018,Total,Overall (15-74),15.2
Montenegro,MNE,ME,False,2019,Female,Youth (15-24),24.3
Montenegro,MNE,ME,False,2019,Male,Youth (15-24),25.8
Montenegro,MNE,ME,False,2019,Total,Youth (15-24),25.2
Montenegro,MNE,ME,False,2019,Female,Overall (15-74),15.7
Montenegro,MNE,ME,False,2019,Male,Overall (15-74),14.7
Montenegro,MNE,ME,False,2019,Total,Overall (15-74),15.2
Montenegro,MNE,ME,False,2020,Female,Youth (15-24),39.7
Montenegro,MNE,ME,False,2020,Male,Youth (15-24),33.6
Montenegro,MNE,ME,False,2020,Total,Youth (15-24),36.0
Montenegro,MNE,ME,False,2020,Female,Overall (15-74),18.4
Montenegro,MNE,ME,False,2020,Male,Overall (15-74),17.5
Montenegro,MNE,ME,False,2020,Total,Overall (15-74),17.9
Netherlands,NLD,NL,True,2009,Female,Youth (15-24),9.7
Netherlands,NLD,NL,True,2009,Male,Youth (15-24),13.5
Netherlands,NLD,NL,True,2009,Total,Youth (15-24),11.6
Netherlands,NLD,NL,True,2009,Female,Overall (15-74),6.1
Netherlands,NLD,NL,True,2009,Male,Overall (15-74),4.8
Netherlands,NLD,NL,True,2009,Total,Overall (15-74),5.4
Netherlands,NLD,NL,True,2010,Female,Youth (15-24),10.7
Netherlands,NLD,NL,True,2010,Male,Youth (15-24),14.1
Netherlands,NLD,NL,True,2010,Total,Youth (15-24),12.4
Netherlands,NLD,NL,True,2010,Female,Overall (15-74),6.7
Netherlands,NLD,NL,True,2010,Male,Overall (15-74),5.5
Netherlands,NLD,NL,True,2010,Total,Overall (15-74),6.1
Netherlands,NLD,NL,True,2011,Female,Youth (15-24),10.2
Netherlands,NLD,NL,True,2011,Male,Youth (15-24),12.8
Netherlands,NLD,NL,True,2011,Total,Youth (15-24),11.4
Netherlands,NLD,NL,True,2011,Female,Overall (15-74),6.6
